targets,predictions,error,error_square
21.385792490468344,21.724137923287497,-0.3383454328191533,0.11447763190958019
21.094768974875326,22.141827219109775,-1.0470582442344494,1.0963309668193277
20.70673764547199,21.306481368648548,-0.5997437231765588,0.3596925334896808
20.70673764547199,21.477673721655552,-0.7709360761835633,0.5943424335613089
20.90075330605354,21.352464580741398,-0.451711274687856,0.2040430756801277
21.288784649190593,20.966838044558788,0.3219466046318047,0.10364961623394757
20.70673764547199,21.27996092225793,-0.5732232767859422,0.3285849250492129
23.228941386849808,20.638306067288557,2.590635319561251,6.711391358958226
22.355870881271898,21.094903886679138,1.26096699459276,1.5900377614522976
23.519964888709108,21.4477577728405,2.0722071158686077,4.2940423310564935
20.609729782220292,22.132403032059266,-1.5226732498389737,2.3185338257751815
21.579808151049896,21.083583391817392,0.4962247592325042,0.24623901167535675
24.587051120790413,21.65704407514338,2.9300070456470344,8.584941287541263
25.36311367522083,22.884483746426177,2.4786299287946534,6.143606323916589
24.296027443139522,23.2058741904204,1.090153252719123,1.1884341144140838
24.296027443139522,23.069478903365876,1.2265485397736455,1.504421320420862
24.102011892427715,22.44448074086998,1.657531151557734,2.7474095183843077
24.393035218495427,22.653248018508304,1.7397871999871235,3.026859501239035
23.713980615212506,23.088179260949516,0.6258013542629897,0.3916273349973919
23.519964888709108,23.46581527838027,0.054149610328838804,0.002932180298765086
24.00500411707181,23.515679968743502,0.48932414832830773,0.2394381221372237
24.68405889614632,23.34145398029664,1.3426049158496767,1.8025879600637174
26.333192131946227,23.873356785026562,2.4598353469196645,6.050789933955387
25.460121450576732,24.51855041256487,0.9415710380118618,0.8865560196227349
26.04216845429534,24.234361511868347,1.8078069424269927,3.268165941087232
27.30327058867163,24.885442927074674,2.417827661596956,5.845890601183403
26.915239135664834,25.61451849944286,1.3007206362219748,1.6918741734936988
27.691301690095248,25.60888648853586,2.082415201559389,4.33645307168563
27.59429426632252,24.97225408714094,2.6220401791815817,6.875094701242581
26.04216845429534,25.54806470847186,0.49410374582348027,0.2441385116367944
26.04216845429534,24.29284174797576,1.7493267063195788,3.060143925442906
27.30327058867163,25.19540920311793,2.1078613855537007,4.443079620708367
27.59429426632252,26.832646973718553,0.7616472926039677,0.580106598330954
28.27334904539703,27.20166023795,1.0716888074470283,1.1485169000072337
28.564372019881567,27.479616975256956,1.084755044624611,1.1766935068385418
27.400278012444357,27.606821174907097,-0.20654316246274007,0.042660077960109836
27.98232536774614,26.496759173226135,1.485566194520004,2.2069069183006467
28.95240382447154,26.18750872053057,2.764895103940969,7.644644935796741
29.34043492589516,27.993175927744378,1.3472589981507817,1.815106808098248
29.14641937518335,27.942920628471867,1.2034987467114817,1.4484092333361072
29.24342750212243,27.87154291511167,1.3718845870107579,1.8820673200776776
29.43744305283424,28.247037263621767,1.1904057892124733,1.4170659429905714
29.92248228119694,28.633131141741963,1.289351139454979,1.6624263608138528
29.63145860354605,28.733666351109346,0.8977922524367052,0.8060309285353726
29.92248228119694,28.627012891301636,1.295469389895306,1.6782409401557163
