targets,predictions,error,error_square
21.385792490468344,18.925360440976032,2.4604320494923115,6.053725870168937
21.094768974875326,21.39845697794474,-0.30368800306941424,0.09222640320828855
20.70673764547199,21.12765750726095,-0.4209198617889598,0.17717353004843703
20.70673764547199,20.086527342675918,0.620210302796071,0.38466081969439414
20.90075330605354,20.688206223604737,0.21254708244880405,0.045176262257498705
21.288784649190593,21.10085271797621,0.18793193121438279,0.0353184107699675
20.70673764547199,20.225578313255376,0.4811593322166132,0.23151430297913717
23.228941386849808,20.55763631820438,2.6713050686454274,7.135870769770752
22.355870881271898,23.140890192919446,-0.7850193116475488,0.6162553196595913
23.519964888709108,22.453214066978344,1.0667508217307642,1.1379573156632605
20.609729782220292,23.70834297897468,-3.098613196754389,9.601403743100454
21.579808151049896,20.24057491786444,1.3392332331854568,1.7935456528683722
24.587051120790413,22.046944676161015,2.540106444629398,6.452140750047801
25.36311367522083,24.316717058336735,1.0463966168840955,1.0949458798264804
24.296027443139522,24.622675286166007,-0.3266478430264854,0.10669881335385546
24.296027443139522,24.220014105595,0.07601333754452355,0.005778027484657674
24.102011892427715,24.15126693756261,-0.049255045134895425,0.0024260594712405856
24.393035218495427,23.722670169215373,0.6703650492800541,0.44938929929624943
23.713980615212506,24.69027664462564,-0.9762960294131346,0.9531539370478522
23.519964888709108,24.231105148486076,-0.7111402597769683,0.5057204690756539
24.00500411707181,24.14428027667592,-0.13927615960411188,0.019397848634070045
24.68405889614632,24.426266860353813,0.2577920357925052,0.06645673371804428
26.333192131946227,25.192631696022275,1.1405604359239518,1.3008781079950351
25.460121450576732,25.78178946948893,-0.32166801891219876,0.10347031439089865
26.04216845429534,25.55308250356922,0.4890859507261176,0.23920506719767035
27.30327058867163,25.87861196051073,1.4246586281608984,2.0296522067932927
26.915239135664834,26.93594914268629,-0.020710007021456533,0.0004289043908287789
27.691301690095248,26.01370990564336,1.677591784451888,2.8143141952604696
27.59429426632252,27.22395272084963,0.3703415454728898,0.1371528603032485
26.04216845429534,27.39045126265657,-1.3482828083612297,1.8178665313224445
26.04216845429534,25.083228152606686,0.9589403016886529,0.9195665022027245
27.30327058867163,25.451674664757356,1.8515959239142745,3.428407465455956
27.59429426632252,26.3512712420567,1.2430230242658205,1.5451062388549464
28.27334904539703,26.95701952246383,1.3163295229331986,1.7327234129455422
28.564372019881567,27.955079781053655,0.6092922388279121,0.3712370322959294
27.400278012444357,28.422610870384787,-1.0223328579404303,1.045164472424648
27.98232536774614,26.652386060044236,1.3299393077019026,1.768738562170616
28.95240382447154,26.65581610551578,2.2965877189557595,5.274315150858419
29.34043492589516,28.23381984567822,1.1066150802169403,1.2245969357635453
29.14641937518335,29.287446419007253,-0.14102704382390385,0.019888627089709298
29.24342750212243,28.510964425847078,0.7324630762753515,0.5365021581067513
29.43744305283424,28.999256501760286,0.43818655107395443,0.1920074535420873
29.92248228119694,29.591689624100752,0.33079265709618966,0.10942378198875731
29.63145860354605,29.852930690856343,-0.22147208731029266,0.0490498854575779
29.92248228119694,29.42224903427148,0.5002332469254611,0.2502333013295894
29.34043492589516,29.36472440123824,-0.02428947534308179,0.0005899786124421783
26.624215458013943,28.45052727777835,-1.8263118197644062,3.335414863011177
27.691301690095248,26.066817247644977,1.624484442450271,2.6389497037629677
28.17634091845795,26.898223564663773,1.2781173537941761,1.6335839700698271
28.564372019881567,27.517378414763495,1.0469936051180717,1.0961956091581366
28.564372019881567,28.2729623039027,0.2914097159788689,0.08491962256688504
27.691301690095248,27.51740443191857,0.17389725817667667,0.030240256401365743
28.46736459610884,26.30503102266171,2.162333573447132,4.6756864828566425
28.95240382447154,27.714480865766426,1.2379229587051128,1.5324532516892204
29.825474154257858,27.49901381911357,2.3264603351442865,5.412417690999666
29.728466027318778,29.493797617055534,0.23466841026324303,0.055069262775477745
30.504528933332367,30.045262158151928,0.45926677518043846,0.2109259707846394
30.98956816169507,30.0056760019585,0.9838921597365697,0.9680437819910916
30.601537060271447,30.471634108157225,0.12990295211422165,0.016874776967989762
30.310513382620556,29.764357044325457,0.5461563382950985,0.29828674585991005
31.28059183934596,28.276843079006728,3.0037487603392314,9.02250661523947
30.698544484044177,29.716535403801824,0.9820090802423529,0.9643418336784318
