targets,predictions,error,error_square
21.385792490468344,20.286303232154207,1.0994892583141365,1.2088766291481698
21.094768974875326,21.842387782854846,-0.7476188079795207,0.5589338820447195
20.70673764547199,21.570497613261246,-0.8637599677892567,0.7460812819552978
20.70673764547199,20.875657804304,-0.1689201588320124,0.028534020059832292
20.90075330605354,21.211083185023313,-0.31032987896977104,0.09630463378139274
21.288784649190593,21.61272714756843,-0.32394249837783917,0.10493874225527633
20.70673764547199,21.511564581970184,-0.8048269364981948,0.6477463977130693
23.228941386849808,21.609780353173214,1.619161033676594,2.6216824529766565
22.355870881271898,24.41921199233085,-2.0633411110589535,4.257376540585996
23.519964888709108,23.383941576655502,0.13602331205360585,0.018502341422032633
20.609729782220292,24.654879250399,-4.045149468178707,16.363234219906474
21.579808151049896,21.509538100487784,0.07027005056211166,0.00493788000600173
24.587051120790413,22.704943226680847,1.8821078941095664,3.5423301250695465
25.36311367522083,24.25950181849896,1.1036118567218693,1.2179591302970918
24.296027443139522,24.600763919429884,-0.30473647629036194,0.09286431998186633
24.296027443139522,24.1615788721342,0.13444857100532204,0.01807641824537312
24.102011892427715,24.525756461353797,-0.42374456892608237,0.17955945969435136
24.393035218495427,24.105285131802468,0.28775008669295943,0.08280011239180567
23.713980615212506,25.987263819094608,-2.2732832038821016,5.167816525052473
23.519964888709108,24.134807219563857,-0.6148423308547493,0.37803109181090094
24.00500411707181,23.81968937102452,0.1853147460472897,0.034341555102571475
24.68405889614632,24.310537632423667,0.37352126372265104,0.13951813445296624
26.333192131946227,25.275257609953517,1.0579345219927099,1.1192254528239436
25.460121450576732,25.974446151222928,-0.5143247006461955,0.2645298976947986
26.04216845429534,25.72554635713464,0.31662209716069967,0.10024955241043954
27.30327058867163,25.869391691702692,1.4338788969689382,2.056008691172859
26.915239135664834,26.772905960339617,0.1423331753252164,0.020258732798158787
27.691301690095248,27.186040803743477,0.5052608863517705,0.2552885632769767
27.59429426632252,27.260500495230318,0.33379377109220343,0.1114182816199543
26.04216845429534,27.2836585759109,-1.2414901216155592,1.5412977220690158
26.04216845429534,26.135337996111588,-0.09316954181624837,0.008680563522249654
27.30327058867163,26.2480513435523,1.0552192451193285,1.1134876552702055
27.59429426632252,27.220254065831114,0.3740402004914074,0.13990607158365226
28.27334904539703,27.5525142311067,0.7208348142903311,0.5196028294929762
28.564372019881567,28.17965845731296,0.38471356256860645,0.14800452522422908
27.400278012444357,28.572698915837705,-1.1724209033933484,1.374570774713675
27.98232536774614,27.38515993584776,0.5971654318983788,0.3566065530543773
28.95240382447154,28.28713743441948,0.6652663900520572,0.44257936973289597
29.34043492589516,28.62703539262494,0.7133995332702199,0.5089388940701676
29.14641937518335,29.2665947239656,-0.12017534878225078,0.014442114454935625
29.24342750212243,28.71018903290436,0.5332384692180696,0.2843432650540302
29.43744305283424,29.071956871031094,0.3654861818031456,0.133580149089042
29.92248228119694,29.41930136091832,0.5031809202786235,0.25319103853244246
29.63145860354605,29.535979160259107,0.09547944328694413,0.009116324090384782
29.92248228119694,29.450178801825757,0.47230347937118466,0.22307057662612706
29.34043492589516,29.516772874484246,-0.17633794858908658,0.03109507211260734
26.624215458013943,29.152456761493042,-2.528241303479099,6.3920040886176945
27.691301690095248,27.472777979304468,0.21852371079078026,0.047752612177772574
28.17634091845795,27.440778284897117,0.7355626335608321,0.5410523878909469
28.564372019881567,28.40688807072432,0.15748394915724617,0.024801194242162098
28.564372019881567,28.632101003034332,-0.06772898315276521,0.004587215158907553
27.691301690095248,28.42599450687701,-0.734692816781763,0.5397735350307212
28.46736459610884,27.813448014165886,0.6539165819429549,0.4276068961399572
28.95240382447154,28.471457024285222,0.48094680018631664,0.2313098246094568
29.825474154257858,28.47907934755532,1.3463948067025377,1.8127789755155639
29.728466027318778,29.445106159752832,0.2833598675659452,0.08029281454699001
30.504528933332367,29.801994023387458,0.7025349099449087,0.493555299691301
30.98956816169507,29.69602404127518,1.293544120419888,1.673256391472862
30.601537060271447,29.9400944888488,0.6614425714226471,0.4375062752902036
30.310513382620556,29.607238038505592,0.7032753441149637,0.49459620964002066
31.28059183934596,29.106562499943887,2.1740293394020718,4.726403568581008
30.698544484044177,30.05097257210732,0.6475719119368577,0.4193493811295574
30.310513382620556,29.943750953886116,0.36676242873443954,0.13451467913118484
30.310513382620556,29.73023589703011,0.5802774855904467,0.33672196028317103
31.862638491481388,29.806343810449157,2.056294681032231,4.228347815241444
32.153662169132275,30.211966727700393,1.9416954414318823,3.7701811872773523
30.98956816169507,30.363935039982113,0.6256331217129549,0.3914168029842971
30.795552610983258,30.344562806947867,0.450989804035391,0.20339180334388038
30.01948970496967,29.696682204981897,0.32280749998777125,0.10420468204835494
30.40752150955964,29.914358600316916,0.49316290924272366,0.2432096550527469
30.504528933332367,30.075719808746424,0.42880912458594267,0.1838772653281625
30.698544484044177,29.690705290978592,1.0078391930655854,1.0157398390790904
28.079332791518866,28.062506723850028,0.016826067668837652,0.00028311655319630374
28.95240382447154,28.407287469213014,0.545116355258525,0.2971518407703384
28.95240382447154,29.069258118567014,-0.1168542940954751,0.013654926048551785
30.892560034755988,28.62918848799884,2.263371546757149,5.122850758669849
31.08657628863415,30.190632660540352,0.8959436280937965,0.8027149847218751
30.795552610983258,30.295528204464738,0.50002440651852,0.25002440711419815
31.959646618420468,30.034248463559713,1.9253981548607548,3.7071580547411993
31.66862294076958,29.301859922917817,2.3667630178517634,5.601567182670786
29.14641937518335,30.179216051627684,-1.0327966764443346,1.0666689748744635
27.49728613938344,29.278936699799253,-1.7816505604158124,3.1742787194299784
27.691301690095248,27.32101780426333,0.37028388583191685,0.13711015610678404
27.59429426632252,28.806951754786127,-1.2126574884636057,1.47053818432686
27.88531724080706,28.17054120237568,-0.2852239615686223,0.08135270825289892
28.564372019881567,28.396762475236365,0.1676095446452024,0.028092959456172094
29.63145860354605,28.90221391966989,0.7292446838761606,0.5317978089616414
30.698544484044177,30.021092221088907,0.6774522629552706,0.4589415685832171
30.698544484044177,30.305050483221535,0.39349400082264196,0.15483752868340936
30.11649783190875,29.861421424572804,0.2550764073359453,0.06506397357941308
30.01948970496967,29.77785432247763,0.24163538249203853,0.05838765807207376
30.310513382620556,30.018335808983853,0.29217757363670316,0.0853677345362311
30.213505255681476,30.119096734750656,0.09440852093081986,0.008912968824345053
29.728466027318778,29.917107980758438,-0.18864195343966017,0.035585786597530915
30.795552610983258,29.70163812144017,1.0939144895430886,1.196648910432316
29.92248228119694,29.55019437125803,0.3722879099389118,0.1385982878866833
30.504528933332367,29.879608119135337,0.6249208141970293,0.39052602401667796
32.44468584678317,29.917088292100544,2.527597554682629,6.3887493984376045
33.60877915105402,30.44038469224888,3.1683944588051425,10.038723446587131
33.31775687973584,30.33138546948646,2.9863714102493795,8.918414199954867
34.675866437884864,30.33791647857619,4.337949959308673,18.817809849466123
33.899802828704914,29.65438112349826,4.2454217052066525,18.02360545503976
32.347677719844086,30.174392330443837,2.173285389400249,4.723169383780592
30.213505255681476,30.264394811004692,-0.050889555323216484,0.0025897468409947113
24.296027443139522,29.436412210960256,-5.140384767820734,26.423555561243422
