name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
barcelona,2014-02-01,9.8,5.2,7.6,8.7,2.2,6.1,6,89.5,0.782,100,12.5,rain,,,33.5,13.8,337.6,1008.6,68.6,11.2,46.7,3.8,2,,2014-02-01T08:03:00,2014-02-01T18:07:17,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-02,14.1,2.6,8.8,14.1,0.9,7.3,0.7,58.3,0.182,100,8.33,rain,,,42.5,20.7,312,1014,30.7,24.6,144.2,12.3,6,,2014-02-02T08:01:59,2014-02-02T18:08:33,0.08,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-03,12.7,2.1,7.9,12.7,-0.9,6.3,2.3,68.7,0,0,0,,,,50,20.3,290,1011,29.6,21.5,123,10.6,6,,2014-02-03T08:00:57,2014-02-03T18:09:49,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-04,13.2,4.5,9.5,13.2,1.6,8.5,2.8,63.7,0,0,0,,,,42.5,28.3,257,1013.1,26.2,19.5,142.2,12.3,6,,2014-02-04T07:59:54,2014-02-04T18:11:06,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-05,16.8,9.9,13,16.8,8.3,12.9,6.4,67.4,0.68,100,12.5,rain,,,57.2,40.1,242,1008.2,48.1,14.5,134.9,11.7,6,,2014-02-05T07:58:48,2014-02-05T18:12:22,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-06,16,5.7,11.3,16,2.9,10.5,5.8,70.2,0,0,0,,,,,19.9,268.3,1013.2,31.5,18.7,141.9,12.1,6,,2014-02-06T07:57:41,2014-02-06T18:13:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-07,16.2,11.1,13.5,16.2,11.1,13.5,5.3,62.2,0.16,100,8.33,rain,,,52.8,31.7,266.3,1011.2,43.2,14.2,154,13.2,6,,2014-02-07T07:56:33,2014-02-07T18:14:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-08,16.1,10.8,13.2,16.1,10.8,13.2,6.7,64.8,0.194,100,4.17,rain,,,50,31,240.9,1007.8,45.1,15.3,92.1,7.9,5,,2014-02-08T07:55:23,2014-02-08T18:16:09,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-09,13.6,7.6,10.7,13.6,4.8,9.9,2.5,58.3,4.862,100,4.17,rain,,,,24.9,254.5,1008.9,44.4,18.2,87.8,7.6,5,,2014-02-09T07:54:11,2014-02-09T18:17:25,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-10,13.3,7.7,10.2,13.3,4.8,9.1,5.6,75.3,12.03,100,16.67,rain,,,59.4,33,304.7,997.6,64.2,15.2,114.1,9.9,5,,2014-02-10T07:52:58,2014-02-10T18:18:41,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-11,12.2,6,9,12.2,2.6,6.6,0.6,56.6,0,0,0,,,,57.2,36.6,306.7,1011.4,33.5,19.8,91.4,7.9,4,,2014-02-11T07:51:44,2014-02-11T18:19:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-12,14.1,2.8,9.2,14.1,-0.9,7.5,3.1,66.3,0,0,0,,,,31.3,27.8,287,1015.2,28.8,23.7,164.6,14.1,6,,2014-02-12T07:50:28,2014-02-12T18:21:11,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-13,20.2,10.6,14.1,20.2,10.6,14.1,7,63.6,0,0,0,,,,68.4,34.6,254.9,1013,31.9,18.6,153.2,13.3,6,,2014-02-13T07:49:11,2014-02-13T18:22:26,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-14,20.1,9.7,14.2,20.1,9.7,14.2,10.5,79.8,0,0,0,,,,46.4,23.5,224.4,1012.6,30.4,12.2,158.2,13.7,6,,2014-02-14T07:47:53,2014-02-14T18:23:41,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-15,18.8,9.4,14.5,18.8,9.4,14.5,9.9,76.2,0,0,0,,,,,24.4,235,1009.1,33.6,13.5,166.8,14.4,6,,2014-02-15T07:46:33,2014-02-15T18:24:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-16,14.1,9,11.7,14.1,6.9,11.4,7.7,77.1,7.311,100,8.33,rain,,,37.1,27.3,354.4,1015.2,74,16.2,62.3,5.4,3,,2014-02-16T07:45:13,2014-02-16T18:26:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-17,14.2,4.5,9.4,14.2,1.7,8.3,6,81.5,0.317,100,4.17,rain,,,,15.3,301.5,1015.5,39.5,12.9,142.7,12.2,6,,2014-02-17T07:43:51,2014-02-17T18:27:24,0.59,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-18,15,8,11.2,15,5.3,10.1,6.2,71.7,0,0,0,,,,51.6,31.9,5,1011.6,43.7,16.9,73.3,6.4,3,,2014-02-18T07:42:28,2014-02-18T18:28:38,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-19,15.1,9,11.9,15.1,7.1,11.7,5.9,67.3,0,0,0,,,,,25,320.7,1016.2,35.2,16.6,142.1,12.2,5,,2014-02-19T07:41:03,2014-02-19T18:29:51,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-20,15.5,5.7,11,15.5,2.8,9.9,6.5,74.5,0,0,0,,,,,17.1,303.7,1017,37.4,22.5,167.2,14.3,6,,2014-02-20T07:39:38,2014-02-20T18:31:04,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-21,15,8.2,11.4,15,7.1,10.6,6.2,72.3,0,0,0,,,,33.5,21.9,334.8,1015.7,44.5,14.9,154.1,13.3,6,,2014-02-21T07:38:12,2014-02-21T18:32:17,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-22,15.2,4.6,10.1,15.2,1.2,8.8,3.4,65.4,0,0,0,,,,42.5,22.6,305.4,1021.3,30.2,20.2,182.9,15.8,7,,2014-02-22T07:36:45,2014-02-22T18:33:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-23,15.5,3.6,10,15.5,0.3,8.5,4.8,71.3,0,0,0,,,,,21.9,296.9,1021.5,16.9,19.9,184.8,16,7,,2014-02-23T07:35:16,2014-02-23T18:34:42,0.8,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-24,14.4,5.1,10,14.4,2.7,8.8,6.5,79.8,0,0,0,,,,37.1,19,330.8,1018.2,45.3,14.4,179.5,15.6,6,,2014-02-24T07:33:47,2014-02-24T18:35:54,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-25,15.4,6.9,10.8,15.4,4,10.1,7.3,80,0,0,0,,,,37.1,26.6,260.2,1017.2,43,13.7,155.6,13.5,6,,2014-02-25T07:32:17,2014-02-25T18:37:05,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-26,14,7.5,11.2,14,6,10.5,2.4,55.7,0.022,100,4.17,rain,,,,26.5,262.4,1020.9,31.5,19,146.8,12.8,6,,2014-02-26T07:30:46,2014-02-26T18:38:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-02-27,12.6,4.9,8.9,12.6,0.8,7.2,2.8,66.5,0,0,0,,,,,27.8,307.7,1024.7,30,18.7,147,12.9,7,,2014-02-27T07:29:14,2014-02-27T18:39:28,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,remote,08181099999,08176399999"
barcelona,2014-02-28,16.2,5.6,10.3,16.2,2.6,9,2.4,61.7,0,0,0,,,,64.8,40.8,297.5,1013.1,33.2,17.8,165.6,14.2,7,,2014-02-28T07:27:42,2014-02-28T18:40:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-01,13.7,6.1,10,13.7,2.6,8.7,1.8,57.1,0,0,0,,,,59.4,32.9,289,1005.3,31,20.7,125.7,10.9,6,,2014-03-01T07:26:09,2014-03-01T18:41:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-02,15,5.6,10.9,15,4.1,10.1,6.7,75.7,0,0,0,,,,,15.4,270.3,1003,52.2,17.5,196.7,17.1,7,,2014-03-02T07:24:35,2014-03-02T18:42:59,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-03,15.6,10.1,12.8,15.6,10.1,12.8,4.3,60.2,0.177,100,16.67,rain,,,82.6,55.8,269.3,999.9,42.6,15.7,177.2,15.2,6,,2014-03-03T07:23:00,2014-03-03T18:44:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-04,16.2,7.3,12,16.2,3.7,10.8,1.4,49.7,0,0,0,,,,79.7,55.2,297.9,1004.8,30.8,21,203,17.5,7,,2014-03-04T07:21:25,2014-03-04T18:45:19,0.1,Partially cloudy,Partly cloudy throughout the day.,wind,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-05,15.9,6.7,11.8,15.9,4.9,11.4,4.8,63.4,0.036,100,8.33,rain,,,,20,302.2,1013.3,31,18.5,187,16.2,6,,2014-03-05T07:19:49,2014-03-05T18:46:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-06,16.6,6.6,11.3,16.6,4.8,10.6,5.8,70.7,0,0,0,,,,64.8,17.7,333,1021.4,25.7,15.7,213.5,18.5,7,,2014-03-06T07:18:12,2014-03-06T18:47:37,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-07,17.9,5.5,11.9,17.9,2.3,10.7,4.1,60.7,0,0,0,,,,40.7,25.4,276.7,1024.2,2.8,24.7,215.8,18.8,7,,2014-03-07T07:16:35,2014-03-07T18:48:46,0.2,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-08,16.7,4.8,11.6,16.7,2.1,10.7,5.8,68.6,0,0,0,,,,,19.3,6.4,1025.2,10.7,14.9,218,18.9,7,,2014-03-08T07:14:57,2014-03-08T18:49:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-09,16.7,5.9,11.9,16.7,3.6,10.8,6.2,69.7,0,0,0,,,,35.3,20.2,28.4,1027.1,11.4,14.7,218.7,19.1,7,,2014-03-09T07:13:19,2014-03-09T18:51:02,0.26,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-10,18.4,4.9,11.9,18.4,1.2,10.6,4.2,61.6,0,0,0,,,,,27.1,308.7,1021.5,14.9,19.8,219.8,18.9,8,,2014-03-10T07:11:41,2014-03-10T18:52:10,0.3,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-11,16.2,7.1,12.1,16.2,4.8,11.3,5.3,64.2,0,0,0,,,,,17.8,31.1,1021.9,32.2,13.7,107,9.3,5,,2014-03-11T07:10:02,2014-03-11T18:53:18,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-12,15.9,6.7,12,15.9,4.9,11.4,6.1,67.8,0,0,0,,,,31.3,27.7,48.9,1026.9,36,11.8,192.2,16.5,7,,2014-03-12T07:08:23,2014-03-12T18:54:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-13,16.1,9,12.7,16.1,7,12.5,7.3,70.1,0,0,0,,,,,22.7,59.4,1027.3,38.4,13.9,198.1,17.2,7,,2014-03-13T07:06:43,2014-03-13T18:55:33,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-14,16.7,7.6,12,16.7,5.7,11.2,5.3,65.7,0,0,0,,,,37.1,20,350.1,1025.3,28.7,11.9,219.1,18.9,8,,2014-03-14T07:05:03,2014-03-14T18:56:40,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-15,21.3,6.7,13.9,21.3,4.6,13.1,6.3,63,0,0,0,,,,,22.5,287.3,1023.4,18.1,12.3,225,19.3,8,,2014-03-15T07:03:23,2014-03-15T18:57:47,0.46,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-16,22.3,12.5,16.6,22.3,12.5,16.6,6.9,54.6,0,0,0,,,,50,22.5,276.6,1020.6,13.3,12.9,232.6,20.2,8,,2014-03-16T07:01:42,2014-03-16T18:58:53,0.5,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2014-03-17,22,11,16,22,11,16,8.7,64.2,0,0,0,,,,,26.3,227.5,1020.7,18.8,15.7,236.4,20.4,8,,2014-03-17T07:00:02,2014-03-17T19:00:00,0.53,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
