name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
barcelona,2015-01-22,12.1,1.7,6.3,12.1,-2.3,3.8,1.2,71.5,0,0,0,,0,0,27.4,25,327.6,1009.7,26.2,14.2,96.9,8.5,4,,2015-01-22T08:11:33,2015-01-22T17:54:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-23,13.9,1.2,7.5,13.9,-2.1,5.4,-0.9,59.4,0,0,0,,0,0,38.5,26.1,323,1015.5,13.7,16.8,126.2,10.9,5,,2015-01-23T08:10:52,2015-01-23T17:55:43,0.1,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-24,13.7,3.5,9.2,13.7,-0.6,7.1,-2.5,45,0,0,0,,0,0,53.6,33.2,321.6,1018.5,14.7,19.9,133,11.4,5,,2015-01-24T08:10:09,2015-01-24T17:56:57,0.14,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-25,16.4,5.8,10.8,16.4,3.5,9.6,-5.6,33.1,0.006,100,4.17,rain,0,0,77.8,39.8,311.9,1019.8,20.1,19.5,130.2,11.2,5,,2015-01-25T08:09:24,2015-01-25T17:58:11,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-26,11.2,2.7,7.6,11.2,-0.3,5.4,-1.4,53.3,0,0,0,,0,0,20.2,25,331.4,1025.5,27.7,19.1,124.3,10.8,5,,2015-01-26T08:08:37,2015-01-26T17:59:26,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-27,12.5,5.7,9,12.5,2.3,7.5,2.7,65,0,0,0,,0,0,19.8,17.6,333.5,1022.3,40.9,18.7,125,10.8,5,,2015-01-27T08:07:48,2015-01-27T18:00:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-28,13.6,3.2,8.1,13.6,0.1,6.3,2.5,68.8,0,0,0,,0,0,28.4,24.3,323.1,1021.1,33.4,16.1,125.7,10.7,5,,2015-01-28T08:06:57,2015-01-28T18:01:56,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-29,15.3,5.2,10.4,15.3,1.7,9.5,4,66.5,0,0,0,,0,0,60.8,33,275.4,1006.9,34.6,15.4,89.1,7.8,4,,2015-01-29T08:06:04,2015-01-29T18:03:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-30,18,9.8,13.8,18,8.3,13.7,4.2,53.4,0,0,0,,0,0,87,58.3,280.1,991.5,47.7,18.8,120.1,10.4,5,,2015-01-30T08:05:09,2015-01-30T18:04:27,0.34,Partially cloudy,Partly cloudy throughout the day.,wind,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-01-31,13.8,7.8,10.1,13.8,4.3,9.2,3.4,64.9,0.194,100,4.17,rain,0,0,42.5,35.2,296.7,989.6,40,19.2,121,10.5,5,,2015-01-31T08:04:13,2015-01-31T18:05:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-01,11.6,5,7.6,11.6,1.1,4.5,-1.1,54.8,0,0,0,,0,0,61.2,38.2,305.2,1002.9,25.8,19.5,115.5,10,5,,2015-02-01T08:03:14,2015-02-01T18:06:59,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-02,10.2,2.1,6.4,10.2,-1.1,3.9,-0.5,61.8,0,0,0,,0,0,40.7,30,318.4,1007.8,31.1,19.7,128.5,11.1,5,,2015-02-02T08:02:14,2015-02-02T18:08:15,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-03,8,4.1,6.2,6.2,0.3,3.6,3.2,81.8,1.38,100,20.83,rain,0,0,25.9,21,354.1,998.2,63.6,16,104.6,9.1,4,,2015-02-03T08:01:13,2015-02-03T18:09:31,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-04,8,1.6,5,5.2,-3.8,1.3,1.7,80,9.044,100,20.83,rain,0,0.3,61.2,45.4,8.1,998,72.8,14.9,30.3,2.7,1,,2015-02-04T08:00:09,2015-02-04T18:10:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,remote,08181099999,08176399999"
barcelona,2015-02-05,11,3.6,6.5,11,0.2,4.9,-5.5,44.9,0.083,100,8.33,rain,0,0.2,41,26.8,309.1,1001.4,44.2,19.9,117.2,10,6,,2015-02-05T07:59:04,2015-02-05T18:12:03,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-06,8.7,-1,4.3,6.2,-4.8,1,-7.7,42.2,0,0,0,,0,0.1,38.9,19.7,319.8,1007.6,31.5,18.9,128.8,11.1,5,,2015-02-06T07:57:58,2015-02-06T18:13:19,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-07,9.8,0.5,5.6,9.1,-3.3,2.8,-1.8,59.4,0.008,100,4.17,rain,0,0,15.1,22.4,322.7,1017.8,41.8,17.1,128.8,11.2,5,,2015-02-07T07:56:50,2015-02-07T18:14:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-08,10.3,3.1,6.9,10.3,-0.6,4,-1.2,56.7,0,0,0,,0,0,46.4,25.2,322.9,1019.5,13.2,15,151.7,13,6,,2015-02-08T07:55:40,2015-02-08T18:15:51,0.65,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-09,12.9,0.7,7.1,12.9,-4.1,4.6,0,62.1,0,0,0,,0,0,37.1,29.1,323.6,1025.1,0.3,12.2,158.1,13.7,6,,2015-02-09T07:54:29,2015-02-09T18:17:07,0.68,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-10,15.9,2.1,8.7,15.9,-1,6.9,1.3,61.9,0,0,0,,0,0,42.5,21.7,291.4,1024.6,1.4,14.7,161.8,14,6,,2015-02-10T07:53:16,2015-02-10T18:18:23,0.72,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-11,14.7,1.2,7.7,14.7,-2.4,6,-0.3,58.7,0,0,0,,0,0,15.5,21.6,330.6,1023.3,23.1,17.4,109.1,9.3,4,,2015-02-11T07:52:02,2015-02-11T18:19:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-12,13.6,3.5,8.8,13.6,0.5,7.3,4.3,73.9,0,0,0,,0,0,18.7,21.7,333.6,1021.3,29.2,14,135,11.7,6,,2015-02-12T07:50:47,2015-02-12T18:20:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-13,15.1,8,11.4,15.1,7.9,11.2,6.6,73.6,0,0,0,,0,0,31,24.4,242.9,1019.9,33.8,12.3,149.3,12.8,6,,2015-02-13T07:49:30,2015-02-13T18:22:08,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-14,14.6,6,10.8,14.6,3.7,10.3,4.8,68.6,0,0,0,,0,0,27.7,25.2,274.7,1013.8,34.9,14.2,108.5,9.3,4,,2015-02-14T07:48:12,2015-02-14T18:23:23,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-15,14,8.4,11,14,7.3,10.5,6.2,72.9,0,0,0,,0,0,23,17.1,284.5,1009.3,44.2,17.8,129.6,11.2,5,,2015-02-15T07:46:53,2015-02-15T18:24:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-16,14.5,3.8,10,14.5,2.5,9,3.8,67.5,0,0,0,,0,0,16.9,16.2,314.2,1015.6,33,15.2,174.3,15,6,,2015-02-16T07:45:33,2015-02-16T18:25:52,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-17,14.4,9.2,11.6,14.4,7.3,11.3,4.6,62.5,0,0,0,,0,0,48.2,22.2,2.3,1024.1,52.5,16.6,79.6,6.9,3,,2015-02-17T07:44:11,2015-02-17T18:27:06,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-18,15.1,6.7,11.3,15.1,4.7,10.5,4,62,0,0,0,,0,0,42.5,19.5,16.6,1031.3,28.8,17.4,142.3,12.4,6,,2015-02-18T07:42:48,2015-02-18T18:28:20,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-19,13.7,3.2,9,13.7,0,7.4,3.9,71.3,0,0,0,,0,0,25.2,21.1,2.1,1031.6,18.4,12.3,166.2,14.4,6,,2015-02-19T07:41:24,2015-02-19T18:29:33,0,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-20,13.5,2.6,8.5,13.5,-0.5,6.9,4.9,79,0,0,0,,0,0,29.5,22.3,292.1,1022.8,21.9,8.5,170.6,14.6,6,,2015-02-20T07:39:59,2015-02-20T18:30:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-21,12.1,5.9,9.1,12.1,4.3,8.6,5.4,78.3,0.216,100,8.33,rain,0,0,29.5,12.9,296.9,1006,58.3,11.8,97.5,8.5,5,,2015-02-21T07:38:33,2015-02-21T18:32:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-22,16,4.5,9.5,16,1.8,8.2,-5.1,38.8,0,0,0,,0,0,57.6,29,326.2,1007.2,16.9,20.3,188.8,16.2,7,,2015-02-22T07:37:06,2015-02-22T18:33:12,0.12,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-23,18.6,6,11.1,18.6,2.5,10.1,4.5,64.3,0.028,100,4.17,rain,0,0,42.5,18.4,312.7,1009.3,33.1,18.6,148.9,12.9,6,,2015-02-23T07:35:38,2015-02-23T18:34:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-24,14.3,7.6,11.1,14.3,4.1,10.3,1.5,53.6,0.441,100,4.17,rain,0,0,55.4,36.3,302.2,1014.1,29.1,19,162.6,14,6,,2015-02-24T07:34:09,2015-02-24T18:35:37,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-25,18.7,6.7,11.9,18.7,4,11.2,0.7,48.3,0,0,0,,0,0,43.9,25.3,324.7,1017.2,24.7,19.1,140.7,12.3,5,,2015-02-25T07:32:39,2015-02-25T18:36:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-26,14.8,6.3,10.7,14.8,3.9,9.9,7.3,80.2,0.055,100,4.17,rain,0,0,21.2,16.8,324.8,1017.8,33.8,15.8,172.9,14.9,7,,2015-02-26T07:31:09,2015-02-26T18:38:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-27,16.6,8.6,11.7,16.6,6.9,11.5,5.9,69.5,0.011,100,8.33,rain,0,0,33.5,26.4,283.1,1015,31.5,14.9,192.8,16.7,7,,2015-02-27T07:29:37,2015-02-27T18:39:11,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-02-28,13.5,2.7,9.2,13.5,-0.9,7.9,1.3,58.5,0,0,0,,0,0,46.4,21,301.5,1020.5,42.2,18.6,178.8,15.5,7,,2015-02-28T07:28:05,2015-02-28T18:40:22,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-01,17.9,9.3,13.3,17.9,7.3,12.8,7.8,69.6,0,0,0,,0,0,24.5,23.4,252.2,1020.2,39.5,16.5,179.8,15.5,7,,2015-03-01T07:26:32,2015-03-01T18:41:32,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-02,21.7,13.2,16.6,21.7,13.2,16.6,10.9,70,0,0,0,,0,0,25.6,23.1,273.6,1019.6,33.7,17.4,172.9,14.9,6,,2015-03-02T07:24:58,2015-03-02T18:42:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-03,17.1,9.8,13.8,17.1,9.8,13.8,9.7,77.5,0,0,0,,0,0,19.1,14.1,121.4,1025,34.6,15.9,160.3,13.8,5,,2015-03-03T07:23:23,2015-03-03T18:43:52,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-04,13.4,6.8,9.9,13.4,4.6,9.1,6.9,81.4,21.446,100,12.5,rain,0,0,41.8,19.5,345.9,1025.3,51.3,14.4,55,4.8,2,,2015-03-04T07:21:48,2015-03-04T18:45:02,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-05,19,5.4,11.8,19,2.2,10.6,-4,36.6,0.039,100,8.33,rain,0,0,76,27.5,324.6,1026.9,7,19.5,218.2,18.8,8,,2015-03-05T07:20:12,2015-03-05T18:46:11,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-06,15.2,4.2,10.5,15.2,0.6,9.4,0.9,52.9,0,0,0,,0,0,53.6,22.3,275.7,1030.8,20.9,19,214,18.7,7,,2015-03-06T07:18:36,2015-03-06T18:47:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-07,16.4,4.9,11,16.4,2.3,10.1,5.5,69.9,0,0,0,,0,0,28.4,22.2,36.3,1028.3,40.8,14.9,203.3,17.6,7,,2015-03-07T07:16:59,2015-03-07T18:48:29,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-08,15.2,5.2,10.6,15.2,2.7,9.6,6,74.8,0,0,0,,0,0,35.3,17.1,314,1025.2,45.5,12.9,142.4,12.2,6,,2015-03-08T07:15:22,2015-03-08T18:49:38,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-09,16.5,8.1,12,16.5,5.9,11.5,6.7,71,0,0,0,,0,0,25.6,19.6,244.6,1024.5,34.7,14.3,209.2,18.1,7,,2015-03-09T07:13:44,2015-03-09T18:50:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-10,17.2,8.6,12.8,17.2,7.4,12.4,7.9,72.8,0,0,0,,0,0,29.5,23.9,230.4,1025.3,27.5,12.2,212.5,18.5,7,,2015-03-10T07:12:05,2015-03-10T18:51:54,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-11,19.2,8,13,19.2,7.1,12.9,8.7,76.7,0,0,0,,0,0,20.9,17.5,244.4,1023.2,17.9,9.2,184.7,15.9,7,,2015-03-11T07:10:26,2015-03-11T18:53:02,0.69,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-12,18,9.7,13.1,18,7.2,12.8,8.4,73.8,0,0,0,,0,0,28.1,20.9,55.2,1020.7,31.8,10.3,205.8,17.7,7,,2015-03-12T07:08:47,2015-03-12T18:54:09,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-13,16,7.9,12.7,16,6.5,12.5,8.6,76.8,0,0,0,,0,0,24.8,16.2,216.2,1021.2,37.1,9.5,195.5,16.9,7,,2015-03-13T07:07:08,2015-03-13T18:55:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-14,10.8,6.1,8.9,10.8,3.8,7.6,3.7,71.2,7.766,100,33.33,rain,0,0,35.3,17.8,357.4,1020,49.7,16.4,48.9,4.3,2,,2015-03-14T07:05:28,2015-03-14T18:56:24,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-15,13.1,2.8,8.1,13.1,-0.7,6.4,3.5,74,0.006,100,4.17,rain,0,0,42.5,21.9,322.2,1017.2,28.3,17.1,199.1,17.2,7,,2015-03-15T07:03:48,2015-03-15T18:57:31,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2015-03-16,12,5.7,9,12,2.9,7.8,4.9,76.3,1.866,100,16.67,rain,0,0,26.6,19.5,30.3,1019.1,38.4,14.8,106.6,9.3,4,,2015-03-16T07:02:07,2015-03-16T18:58:37,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
