name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
barcelona,2016-09-05,31.8,23.2,27.4,34.4,23.2,28.3,19.3,62.3,0,0,0,,0,0,27.7,17.3,142.2,1018.5,33,16.1,243.5,21.1,8,,2016-09-05T07:21:48,2016-09-05T20:17:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-06,31.2,21.8,26.6,31.8,21.8,27.1,18.3,61.6,0,0,0,,0,0,46.4,21.2,210.7,1017.9,11.3,15.3,238.4,20.4,8,,2016-09-06T07:22:49,2016-09-06T20:15:33,0.16,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-07,28.7,21.3,25.4,29.1,21.3,25.6,17.8,64.1,0,0,0,,0,0,37.4,21.3,106.3,1016.5,17.4,18,221.2,19.1,8,,2016-09-07T07:23:49,2016-09-07T20:13:52,0.2,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-08,27.9,20.6,24.6,28.9,20.6,24.9,18.2,68.5,0,0,0,,0,0,30.2,16.6,128.9,1016.1,23.4,16.8,223,19.3,7,,2016-09-08T07:24:49,2016-09-08T20:12:10,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-09,29.2,23.1,25.8,32,23.1,26.8,20.1,71.2,0,0,0,,0,0,23.8,22.4,221.7,1015.6,48.5,15.5,139.3,12,5,,2016-09-09T07:25:50,2016-09-09T20:10:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-10,28.1,20.1,24.6,30,20.1,25,18.8,71.1,0.347,100,4.17,rain,0,0,33.5,20.6,243.9,1015.9,44.2,17,204.9,17.5,7,,2016-09-10T07:26:50,2016-09-10T20:08:46,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-11,29.9,19.7,25,31.7,19.7,25.6,18.8,69.6,0,0,0,,0,0,38.9,22.7,245.7,1016.6,12.1,16,208.7,18,7,,2016-09-11T07:27:50,2016-09-11T20:07:04,0.33,Clear,Clear conditions throughout the day.,clear-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-12,29.7,20.8,25.5,31.7,20.8,26.1,19.9,72.6,0,0,0,,0,0,30.6,20.8,217.2,1016.4,22,15.3,221.4,19.1,7,,2016-09-12T07:28:51,2016-09-12T20:05:21,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-13,28.8,20.6,24.9,30.4,20.6,25.4,19.4,72.9,0,0,0,,0,0,28.8,15.5,144.1,1013.9,31.9,14.2,217.8,18.9,7,,2016-09-13T07:29:51,2016-09-13T20:03:38,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-09-14,26.2,16.8,21.8,26.2,16.8,21.8,15.4,70.3,7.325,100,16.67,rain,0,0,42.5,33.3,301.6,1009.6,51.4,14.3,162.6,14,6,,2016-09-14T07:30:52,2016-09-14T20:01:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
